"Continent","Country","State","County","GeographyCode","CentroidLat","CentroidLon"
Africa,Cameroon,South-West Region,Meme Division,"","4.83","9.33"
Africa,Cameroon,South-West Region,Ndian Division,"","4.83","8.83"
Africa,Cameroon,West Region,"","","5.50","10.50"
Africa,Cameroon,West Region,Departement de Bamboutos,"","5.63","10.25"
Africa,Cameroon,West Region,Departement de Bamoun,"","5.50","11.00"
Africa,Cameroon,West Region,Departement de la Menoua,"","5.45","10.07"
Africa,Cameroon,West Region,Departement de Mifi,"","5.48","10.40"
Africa,Cameroon,West Region,Departement du Haut-Nkam,"","5.15","10.18"
Africa,Cameroon,West Region,Departement du Nde,"","5.15","10.52"
Africa,Cameroon,West Region,Hauts-Plateaux,"","5.30","10.34"
Africa,Cameroon,West Region,Koung-Khi,"","5.34","10.47"
Africa,Cameroon,West Region,Noun,"","5.64","10.92"
Africa,Cape Verde,"","",CV,"16.00",-24.00
Africa,Cape Verde,Concelho da Boa Vista,"","","16.08",-22.83
Africa,Cape Verde,Concelho da Brava,"","","14.87",-24.70
Africa,Cape Verde,Concelho da Praia,"","","14.95",-23.52
Africa,Cape Verde,Concelho da Ribeira Brava,"","","16.62",-24.20
Africa,Cape Verde,Concelho da Ribeira Grande,"","","17.13",-25.12
Africa,Cape Verde,Concelho de Ribeira Grande de Santiago,"","","14.98",-23.65
Africa,Cape Verde,Concelho de Santa Catarina,"","","15.10",-23.70
Africa,Cape Verde,Concelho de Santa Catarina do Fogo,"","","14.90",-24.33
Africa,Cape Verde,Concelho de Santa Cruz,"","","15.10",-23.57
Africa,Cape Verde,Concelho de Sao Domingos,"","","15.02",-23.53
Africa,Cape Verde,Concelho de Sao Miguel,"","","15.20",-23.65
Africa,Cape Verde,Concelho de Sao Salvador do Mundo,"","","15.08",-23.63
Africa,Cape Verde,Concelho de Sao Vicente,"","","16.83",-25.00
Africa,Cape Verde,Concelho do Maio,"","","15.22",-23.17
Africa,Cape Verde,Concelho do Maio,Maio,"","15.22",-23.16
Africa,Cape Verde,Concelho do Paul,"","","17.12",-25.02
Africa,Cape Verde,Concelho do Porto Novo,"","","17.02",-25.20
Africa,Cape Verde,Concelho do Sao Filipe,"","","14.93",-24.43
Africa,Cape Verde,Concelho do Tarrafal,"","","15.27",-23.72
Africa,Cape Verde,Concelho do Tarrafal de Sao Nicolau,"","","16.60",-24.35
Africa,Cape Verde,Concelho dos Mosteiros,"","","15.00",-24.35
Africa,Cape Verde,Sal Municipality,"","","16.75",-22.92
Africa,Cape Verde,Sao Lourenco dos Orgaos,"","","15.07",-23.60
Africa,Central African Republic,"","",CF,"7.00","21.00"
Africa,Central African Republic,Bamingui-Bangoran,"","","8.42","20.67"
Africa,Central African Republic,Bamingui-Bangoran,Bamingui,"","7.89","20.05"
Africa,Central African Republic,Bamingui-Bangoran,Ndele,"","8.74","20.89"
Africa,Central African Republic,Basse-Kotto,"","","5.00","21.50"
Africa,Central African Republic,Basse-Kotto,Alindao,"","5.20","21.21"
Africa,Central African Republic,Basse-Kotto,Alindao,"","5.15","21.20"
Africa,Central African Republic,Basse-Kotto,Kembe,"","4.48","21.70"
Africa,Central African Republic,Basse-Kotto,Mingala,"","5.15","21.64"
Africa,Central African Republic,Basse-Kotto,Mobaye,"","4.48","21.22"
Africa,Central African Republic,Basse-Kotto,Zangba,"","4.60","20.82"
Africa,Central African Republic,Commune de Bangui,"","","4.37","18.58"
Africa,Central African Republic,Haut-Mbomou,"","","6.00","26.00"
Africa,Central African Republic,Haut-Mbomou,Bambouti,"","5.47","26.97"
Africa,Central African Republic,Haut-Mbomou,Djema,"","6.78","25.34"
Africa,Central African Republic,Haut-Mbomou,Obo,"","5.50","26.35"
Africa,Central African Republic,Haut-Mbomou,Zemio,"","5.40","25.24"
Africa,Central African Republic,Haute-Kotto,"","","7.00","23.00"
Africa,Central African Republic,Haute-Kotto,Bria,"","6.75","22.00"
Africa,Central African Republic,Haute-Kotto,Ouadda,"","8.01","22.48"
Africa,Central African Republic,Haute-Kotto,Yalinga,"","7.37","23.59"
Africa,Central African Republic,Lobaye,"","","4.00","18.00"
Africa,Central African Republic,Lobaye,Boda,"","4.07","17.32"
Africa,Central African Republic,Lobaye,Boganangone,"","4.74","17.14"
Africa,Central African Republic,Lobaye,Boganda,"","4.37","17.16"
Africa,Central African Republic,Lobaye,Mbaiki,"","3.97","17.93"
Africa,Central African Republic,Lobaye,Mongoumba,"","3.73","18.48"
Africa,Central African Republic,Mambere-Kadei,"","","4.50","16.00"
Africa,Central African Republic,Mambere-Kadei,Amada-Gaza,"","4.82","15.10"
Africa,Central African Republic,Mambere-Kadei,Berberati,"","4.31","15.89"
Africa,Central African Republic,Mambere-Kadei,Dede-Mokouba,"","3.88","15.29"
Africa,Central African Republic,Mambere-Kadei,Gadzi,"","4.89","16.71"
Africa,Central African Republic,Mambere-Kadei,Gamboula,"","4.38","15.11"
Africa,Central African Republic,Mambere-Kadei,Sosso-Nakombo,"","3.90","15.57"
Africa,Central African Republic,Mambere-Kadei,Sous-Prefecture de Carnot,"","4.78","15.73"
Africa,Central African Republic,Mbomou,"","","5.00","23.50"
Africa,Central African Republic,Mbomou,Bakouma,"","5.53","22.59"
Africa,Central African Republic,Mbomou,Bangassou,"","5.01","23.15"
Africa,Central African Republic,Mbomou,Gambo,"","4.65","22.16"
Africa,Central African Republic,Mbomou,Ouango,"","4.41","22.53"
Africa,Central African Republic,Mbomou,Rafai,"","5.81","24.20"
Africa,Central African Republic,Ombella-Mpoko,"","","5.00","18.00"
Africa,Central African Republic,Ombella-Mpoko,Bangui Sub-Prefecture,"","4.38","18.61"
Africa,Central African Republic,Ombella-Mpoko,Bimbo Sub-Prefecture,"","4.32","18.51"
Africa,Central African Republic,Ombella-Mpoko,Boali Sub-Prefecture,"","4.78","18.11"
Africa,Central African Republic,Ombella-Mpoko,Bogangolo,"","5.51","18.21"
Africa,Central African Republic,Ombella-Mpoko,Bossembele Sub-Prefecture,"","5.24","17.61"
Africa,Central African Republic,Ombella-Mpoko,Damara,"","5.10","18.69"
Africa,Central African Republic,Ombella-Mpoko,Yaloke Sub-Prefecture,"","5.42","16.97"
Africa,Central African Republic,Ouaka,"","","6.00","21.00"
Africa,Central African Republic,Ouaka,Bakala,"","6.57","20.39"
Africa,Central African Republic,Ouaka,Bambari,"","5.74","21.05"
Africa,Central African Republic,Ouaka,Grimari,"","5.74","19.91"
Africa,Central African Republic,Ouaka,Ippy,"","6.64","21.28"
Africa,Central African Republic,Ouaka,Kouango,"","5.12","20.43"
Africa,Central African Republic,Ouham,"","","7.00","18.00"
Africa,Central African Republic,Ouham,Batangafo,"","7.35","17.96"
Africa,Central African Republic,Ouham,Bossangoa,"","6.41","17.35"
Africa,Central African Republic,Ouham,Bouca,"","6.37","18.29"
Africa,Central African Republic,Ouham,Kabo,"","7.80","18.59"
Africa,Central African Republic,Ouham,Markounda,"","7.53","17.26"
Africa,Central African Republic,Ouham,Nana-Bakassa,"","6.97","17.38"
Africa,Central African Republic,Ouham,Nangha Boguila,"","7.06","16.92"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,"","","7.00","16.00"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,Bocaranga,"","6.77","15.78"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,Bossemtele,"","5.95","16.54"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,Bozoum Sub-Prefecture,"","6.19","16.43"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,Koui,"","6.71","15.35"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,Ngaoundaye,"","7.28","15.66"
Africa,Central African Republic,Prefecture de l' Ouham-Pende,Paoua,"","7.16","16.43"
Africa,Central African Republic,Prefecture de la Kemo,"","","5.75","19.08"
Africa,Central African Republic,Prefecture de la Kemo,Dekoa,"","6.28","19.15"
Africa,Central African Republic,Prefecture de la Kemo,Mala,"","6.21","19.63"
Africa,Central African Republic,Prefecture de la Kemo,Ndjoukou,"","5.31","19.42"
Africa,Central African Republic,Prefecture de la Kemo,Sibut,"","5.73","19.08"
Africa,Central African Republic,Prefecture de la Nana-Grebizi,"","","7.08","19.25"
Africa,Central African Republic,Prefecture de la Nana-Grebizi,Kaga-Bandoro,"","7.24","19.22"
Africa,Central African Republic,Prefecture de la Nana-Grebizi,Mbres,"","6.97","19.85"
Africa,Central African Republic,Prefecture de la Nana-Mambere,"","","5.97","15.26"
Africa,Central African Republic,Prefecture de la Nana-Mambere,Abba,"","5.23","15.22"
Africa,Central African Republic,Prefecture de la Nana-Mambere,Baboua Sub-Prefecture,"","5.73","14.89"
Africa,Central African Republic,Prefecture de la Nana-Mambere,Baoro Sub-Prefecture,"","5.45","16.13"
Africa,Central African Republic,Prefecture de la Nana-Mambere,Bouar Sub-Prefecture,"","6.00","15.46"
