kingdom,division,class,order,family,genus,species,subspecies,variety,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name,variety author,variety source,variety lsid,variety common name
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,scytophyllus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd191466-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sedoides,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd191592-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,senaeanus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1916b4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sericeus,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1917e0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,serrinhensis,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1933f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,seslerioides,,,Griseb.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd193522-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sessiliflorus,,sessiliflorus,(Mart.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19364e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f678af34-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sessiliflorus,,venezuelensis,(Mart.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19364e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a45fa0-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sessiliflorus,,,(Mart.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19364e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sicifolius,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd185256-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,silveirae,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd194ecc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,singularius,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd194ff8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,spathulatus,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd195282-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sphaerocephalus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd195ca0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sphaerulifer,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19a282-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,spiralifolius,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19a598-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,spirophorus,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19a6ce-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,spixianus,,,Mart.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19a96c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,squamiliferus,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19aad4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,stannardii,,,Giul. & L.R.Parra,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19ac0a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,stegolepoides,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19ad36-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,stenolepis,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19aec6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,stephanophorus,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19aff2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,striatus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19b24a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,strictus,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19b11e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,stuebelianus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19b36c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,stuetzelii,,,Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19b48e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,subcaulescens,,,N.E.Br.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19f480-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,subfalcatus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19f5ac-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,subtilis,,,Miq.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19f6d8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,succisus,,,Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19f804-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,suffruticans,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19f926-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,sulcatus,,,Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19fa52-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,superbus,,gracilis,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19fb74-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a47b8e-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,superbus,,niveoniger,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19fb74-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(Silveira) Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a47fe4-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,superbus,,superbus,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19fb74-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f678aa84-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,superbus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd19fb74-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,supinus,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a04d4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,syngonanthoides,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a05f6-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tenuicaulis,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a1942-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tessmannii,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a1a6e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tortilis,,glaberrimus,(Bong.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a1b90-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a481a6-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tortilis,,minor,(Bong.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a1b90-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a48430-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tortilis,,tortilis,(Bong.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a1b90-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f678a82c-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tortilis,,,(Bong.) Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a1b90-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,triangularis,,,(L.) Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a20a4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tricholepis,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a231a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,trichopeplus,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a21ee-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,trichopetalus,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2446-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,trichophyllus,,,(Bong.) Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2572-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,tuberosus,,,(Bong.) Kunth,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2860-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,turbinatus,,,(Gleason) Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a269e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,uleanus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2bf8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,uncinatus,,rectus,Gardner,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2acc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a48732-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,uncinatus,,uncinatus,Gardner,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2acc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f678a520-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,uncinatus,,,Gardner,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2acc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,undulatus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2ef0-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,urbanianus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a2d1a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,usterii,,,Beauverd,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a301c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,vaginans,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a326a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,variabilis,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3396-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,vellozioides,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a34b8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,velutinus,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3710-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,venustus,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a35e4-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,vestitus,,caulescens,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3832-29c1-102b-9a4a-00304854f820:ac2008,,,,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a489c6-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,vestitus,,vestitus,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3832-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f678a2d2-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,vestitus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3832-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,villipes,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a395e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,villosulus,,,Mart. ex Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3bac-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,viridis,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3a8a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,viridulus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3e04-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,warmingianus,,,Körn. ex Poulsen,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a3cd8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,weberbaueri,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a417e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,weddellianus,,,Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a43cc-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,xanthopus,,,Silveira,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a44f8-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,xiphophyllus,,,Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a4624-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,yapacanensis,,hirsutus,(Moldenke) Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a4750-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(Moldenke) Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a48b06-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,yapacanensis,,yapacanensis,(Moldenke) Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a4750-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f678a07a-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,yapacanensis,,,(Moldenke) Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1a4750-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Philodice,cuyabensis,,,(Bong.) Körn.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1ae08e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Philodice,hoffmannseggii,,,Mart.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd1ae1ba-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,acopanensis,,acopanensis,(Moldenke) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e764e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f677b246-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,acopanensis,,obtusifolius,(Moldenke) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e764e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,(Moldenke) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:f4a65aee-29c1-102b-9a4a-00304854f820:ac2008,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,acopanensis,,,(Moldenke) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e764e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,capillaceus,,,(Klotzsch ex Körn.) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e7b80-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,caulescens,,,(Moldenke) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e7cca-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,duidae,,,(Gleason) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e8364-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,flabelliformis,,,(Moldenke) Hensold & Giul.,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e8558-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Rondonanthus,roraimae,,,(Oliv.) Herzog,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:dd2e877e-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,acephalus,,,Hensold,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df675f16-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,aciphyllus,,,(Bong.) Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df676290-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,albopulvinatus,,,(Moldenke) Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df676164-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,allenii,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6763b2-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,amapensis,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df6764de-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,amazonicus,,,Moldenke,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df67660a-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,androsaceus,,,(Griseb.) Ruhland,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df676858-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
Plantae,Magnoliophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,angolensis,,,H.E.Hess,Catalogue of Life 2008,urn:lsid:catalogueoflife.org:taxon:df67672c-29c1-102b-9a4a-00304854f820:ac2008,,,,,,,,,
