kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,eskimo,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"(Stone, 1900)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4fff770-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,heptneri,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Morozova-Turova, 1953",ITIS,urn:lsid:catalogueoflife.org:taxon:f501b498-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,mosanensis,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Mori, 1927",ITIS,urn:lsid:catalogueoflife.org:taxon:f501b376-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,namiyei,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Kuroda, 1921",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c73390-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,nivalis,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:f501ac82-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,numidica,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Pucheran, 1855",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c734bc-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,pallida,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Barrett-Hamilton, 1900",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c73d22-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,pygmaea,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"(J. A. Allen, 1903)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c73bec-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,rixosa,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"(Bangs, 1896)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c73ac0-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,rossica,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Abramov and Baryshnikov, 2000",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c73980-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,russelliana,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Thomas, 1911",ITIS,urn:lsid:catalogueoflife.org:taxon:f5ca2130-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,stoliczkana,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Blanford, 1877",ITIS,urn:lsid:catalogueoflife.org:taxon:f5ca1fd2-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,tonkinensis,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Björkegren, 1941",ITIS,urn:lsid:catalogueoflife.org:taxon:f501516a-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,vulgaris,mustelids,"Linnaeus, 1766",ITIS,urn:lsid:catalogueoflife.org:taxon:df152f34-29c1-102b-9a4a-00304854f820:ac2008,Least Weasel,"Erxleben, 1777",ITIS,urn:lsid:catalogueoflife.org:taxon:f50153c2-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nudipes,,mustelids,"Desmarest, 1822",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34b2e-29c1-102b-9a4a-00304854f820:ac2008,Malayan Weasel,,,,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nudipes,leucocephalus,mustelids,"Desmarest, 1822",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34b2e-29c1-102b-9a4a-00304854f820:ac2008,Malayan Weasel,"(Gray, 1865)",ITIS,urn:lsid:catalogueoflife.org:taxon:f50192f6-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nudipes,nudipes,mustelids,"Desmarest, 1822",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34b2e-29c1-102b-9a4a-00304854f820:ac2008,Malayan Weasel,"Desmarest, 1822",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c25456-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,,,,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,anglia,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"(Pocock, 1936)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c24e70-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,aureola,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"(Barrett-Hamilton, 1904)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c24f9c-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,caledoniae,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"(Tetley, 1939)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c250c8-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,furo,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:f5019418-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,mosquensis,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"Heptner, 1966",ITIS,urn:lsid:catalogueoflife.org:taxon:f5019544-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,putorius,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:f4c24d3a-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,rothschildi,mustelids,"Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:dec347b4-29c1-102b-9a4a-00304854f820:ac2008,European Polecat,"Pocock, 1932",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9ca1e-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,,,,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,canigula,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"Hodgson, 1842",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c8fc-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,charbinensis,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"Lowkashkin, 1934",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c7d0-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,coreanus,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"(Domaniewski, 1926)",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c6a4-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,davidiana,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"(Milne-Edwards, 1871)",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c578-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,fontanierii,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"(Milne-Edwards, 1871)",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c32a-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,hodgsoni,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"Gray, 1843",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c456-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,manchurica,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"Brass, 1911",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c1fe-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,moupinensis,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"(Milne-Edwards, 1874)",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9c0dc-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,quelpartis,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"(Thomas, 1908)",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9bfb0-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,sibirica,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9cb4a-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,subhemachalana,mustelids,"Pallas, 1773",ITIS,urn:lsid:catalogueoflife.org:taxon:dec34692-29c1-102b-9a4a-00304854f820:ac2008,Siberian Weasel,"Hodgson, 1837",ITIS,urn:lsid:catalogueoflife.org:taxon:f5c9be84-29c1-102b-9a4a-00304854f820:ac2008,
